trial,struct,time,l,un,order,baserate,mag,session,subject,block
86,2,2,-100,50,2,1,40,S,1,4
87,2,1,62,57,2,1,60,S,1,4
87,2,2,48,9,1,1,60,S,1,4
88,1,1,66,70,1,3,60,S,1,4
88,1,2,-46,84,2,3,60,S,1,4
89,2,1,81,79,2,1,100,S,1,5
89,2,2,-100,69,1,1,100,S,1,5
90,0,1,-100,-100,2,1,0,S,1,5
90,0,2,-100,-100,2,1,0,S,1,5
91,2,1,48,57,1,3,60,S,1,5
91,2,2,-100,46,2,3,60,S,1,5
92,2,1,53,50,2,3,80,S,1,5
92,2,2,-100,70,1,3,80,S,1,5
93,1,1,53,55,2,3,40,S,1,5
93,1,2,56,52,2,3,40,S,1,5
94,2,1,41,35,1,3,40,S,1,5
94,2,2,-100,14,1,3,40,S,1,5
95,2,1,32,36,2,1,60,S,1,5
95,2,2,-100,66,2,1,60,S,1,5
96,1,1,54,51,2,1,100,S,1,5
96,1,2,58,-61,2,1,100,S,1,5
97,1,1,49,52,2,1,80,S,1,5
97,1,2,47,-57,1,1,80,S,1,5
98,0,1,-100,-100,1,3,0,S,1,5
98,0,2,-100,-100,2,3,0,S,1,5
99,2,1,14,19,1,1,40,S,1,5
99,2,2,-100,-100,1,1,40,S,1,5
100,1,1,-19,-17,2,3,20,S,1,5
100,1,2,-17,-36,2,3,20,S,1,5
101,2,1,45,55,1,3,100,S,1,5
101,2,2,-100,67,1,3,100,S,1,5
102,1,1,57,57,1,3,80,S,1,5
102,1,2,75,0,2,3,80,S,1,5
103,2,1,-22,-24,1,3,20,S,1,5
103,2,2,-100,16,1,3,20,S,1,5
104,1,1,45,37,2,1,60,S,1,5
104,1,2,85,-34,2,1,60,S,1,5
105,2,1,56,53,2,1,80,S,1,5
105,2,2,-100,60,2,1,80,S,1,5
106,1,1,47,43,1,3,60,S,1,5
106,1,2,42,-37,2,3,60,S,1,5
107,1,1,31,35,2,1,40,S,1,5
107,1,2,35,-21,1,1,40,S,1,5
108,1,1,65,54,1,3,100,S,1,5
108,1,2,89,-23,2,3,100,S,1,5
109,1,1,9,13,1,1,20,S,1,5
109,1,2,26,-18,1,1,20,S,1,5
110,2,1,27,25,1,1,20,S,1,5
110,2,2,-100,38,2,1,20,S,1,5
1,1,1,49,50,1,3,80,D,2,1
1,1,2,75,26,1,3,80,D,2,1
2,1,1,26,25,2,3,40,D,2,1
2,1,2,50,-50,1,3,40,D,2,1
3,0,1,-100,-100,1,1,0,D,2,1
3,0,2,-100,-100,2,1,0,D,2,1
4,1,1,45,45,2,1,60,D,2,1
4,1,2,60,-10,2,1,60,D,2,1
5,2,1,45,44,2,3,100,D,2,1
5,2,2,-100,100,1,3,100,D,2,1
6,1,1,45,49,2,3,60,D,2,1
6,1,2,50,25,1,3,60,D,2,1
7,2,1,25,26,1,3,20,D,2,1
7,2,2,-100,-50,2,3,20,D,2,1
8,0,1,-100,-100,1,3,0,D,2,1
8,0,2,-100,-100,1,3,0,D,2,1
9,2,1,45,45,1,1,40,D,2,1
9,2,2,-100,23,2,1,40,D,2,1
10,1,1,25,25,2,3,20,D,2,1
10,1,2,50,-50,2,3,20,D,2,1
11,1,1,45,45,1,1,20,D,2,1
11,1,2,88,-94,1,1,20,D,2,1
12,2,1,45,45,1,1,60,D,2,1
12,2,2,-100,100,2,1,60,D,2,1
13,1,1,45,45,2,1,100,D,2,1
13,1,2,100,90,2,1,100,D,2,1
14,2,1,25,25,2,3,60,D,2,1
14,2,2,-100,50,2,3,60,D,2,1
15,2,1,13,12,1,1,20,D,2,1
15,2,2,-100,-18,1,1,20,D,2,1
16,1,1,50,50,1,3,100,D,2,1
16,1,2,75,29,1,3,100,D,2,1
17,1,1,70,71,1,1,80,D,2,1
17,1,2,88,53,1,1,80,D,2,1
18,2,1,90,90,2,1,100,D,2,1
18,2,2,-100,100,1,1,100,D,2,1
19,2,1,50,49,2,3,40,D,2,1
19,2,2,-100,100,2,3,40,D,2,1
20,2,1,91,91,2,1,80,D,2,1
20,2,2,-100,100,2,1,80,D,2,1
21,2,1,50,50,2,3,80,D,2,1
21,2,2,-100,100,2,3,80,D,2,1
22,1,1,45,45,2,1,40,D,2,1
22,1,2,90,-90,1,1,40,D,2,1
23,2,1,49,44,2,1,20,D,2,2
23,2,2,-100,89,2,1,20,D,2,2
24,1,1,50,50,1,1,80,D,2,2
24,1,2,79,48,1,1,80,D,2,2
25,1,1,27,25,1,1,20,D,2,2
25,1,2,26,32,1,1,20,D,2,2
26,1,1,51,50,2,3,100,D,2,2
26,1,2,75,28,1,3,100,D,2,2
27,1,1,24,25,2,3,80,D,2,2
27,1,2,92,28,1,3,80,D,2,2
28,2,1,48,48,1,3,80,D,2,2
28,2,2,-100,80,2,3,80,D,2,2
29,2,1,24,25,2,3,20,D,2,2
29,2,2,-100,18,1,3,20,D,2,2
30,2,1,90,90,1,1,100,D,2,2
30,2,2,-100,100,1,1,100,D,2,2
31,0,1,-100,-100,2,1,0,D,2,2
31,0,2,-100,-100,2,1,0,D,2,2
32,2,1,46,45,1,1,60,D,2,2
32,2,2,-100,50,2,1,60,D,2,2
33,1,1,25,29,2,3,40,D,2,2
33,1,2,75,-25,2,3,40,D,2,2
34,1,1,25,25,2,3,20,D,2,2
34,1,2,50,-25,1,3,20,D,2,2
35,2,1,50,50,2,3,100,D,2,2
35,2,2,-100,75,1,3,100,D,2,2
36,1,1,50,51,1,3,60,D,2,2
36,1,2,23,82,2,3,60,D,2,2
37,1,1,25,25,1,1,60,D,2,2
37,1,2,90,-23,2,1,60,D,2,2
38,0,1,-100,-100,1,3,0,D,2,2
38,0,2,-100,-100,1,3,0,D,2,2
39,2,1,26,24,2,3,40,D,2,2
39,2,2,-100,47,2,3,40,D,2,2
40,1,1,88,85,1,1,100,D,2,2
40,1,2,90,44,2,1,100,D,2,2
41,1,1,45,45,2,1,40,D,2,2
41,1,2,50,-58,1,1,40,D,2,2
42,2,1,45,45,1,1,40,D,2,2
42,2,2,-100,100,2,1,40,D,2,2
43,2,1,26,25,1,3,60,D,2,2
43,2,2,-100,100,2,3,60,D,2,2
44,2,1,45,45,2,1,80,D,2,2
44,2,2,-100,50,1,1,80,D,2,2
45,1,1,52,49,2,3,60,D,2,3
45,1,2,100,-50,1,3,60,D,2,3
46,1,1,17,13,2,1,60,D,2,3
46,1,2,84,-65,2,1,60,D,2,3
47,2,1,45,45,2,1,80,D,2,3
47,2,2,-100,90,2,1,80,D,2,3
48,1,1,44,45,2,1,100,D,2,3
48,1,2,90,-11,1,1,100,D,2,3
49,1,1,45,45,1,1,80,D,2,3
49,1,2,51,50,2,1,80,D,2,3
50,2,1,11,13,2,1,20,D,2,3
50,2,2,-100,-10,1,1,20,D,2,3
51,1,1,45,45,2,1,40,D,2,3
51,1,2,25,-10,2,1,40,D,2,3
52,0,1,-100,-100,1,1,0,D,2,3
52,0,2,-100,-100,2,1,0,D,2,3
53,2,1,51,51,1,3,80,D,2,3
53,2,2,-100,75,2,3,80,D,2,3
54,2,1,25,24,1,3,60,D,2,3
54,2,2,-100,52,2,3,60,D,2,3
55,0,1,-100,-100,1,3,0,D,2,3
55,0,2,-100,-100,2,3,0,D,2,3
56,1,1,51,50,1,3,100,D,2,3
56,1,2,75,51,1,3,100,D,2,3
57,2,1,45,45,2,1,60,D,2,3
57,2,2,-100,90,1,1,60,D,2,3
58,1,1,10,11,2,1,20,D,2,3
58,1,2,90,-13,2,1,20,D,2,3
59,2,1,90,90,2,1,100,D,2,3
59,2,2,-100,100,1,1,100,D,2,3
60,1,1,50,50,2,3,40,D,2,3
60,1,2,75,-50,1,3,40,D,2,3
61,1,1,25,25,2,3,20,D,2,3
61,1,2,49,17,1,3,20,D,2,3
62,2,1,50,50,2,3,100,D,2,3
62,2,2,-100,84,2,3,100,D,2,3
63,2,1,25,25,2,3,40,D,2,3
63,2,2,-100,50,1,3,40,D,2,3
64,2,1,45,45,2,1,40,D,2,3
64,2,2,-100,-10,2,1,40,D,2,3
65,1,1,25,25,2,3,80,D,2,3
65,1,2,74,50,1,3,80,D,2,3
66,2,1,45,45,2,3,20,D,2,3
66,2,2,-100,50,2,3,20,D,2,3
67,2,1,25,25,2,3,20,D,2,4
67,2,2,-100,-50,1,3,20,D,2,4
68,1,1,44,45,1,1,60,D,2,4
68,1,2,90,-50,2,1,60,D,2,4
69,2,1,45,43,1,1,80,D,2,4
69,2,2,-100,90,2,1,80,D,2,4
70,2,1,45,46,2,1,60,D,2,4
70,2,2,-100,90,2,1,60,D,2,4
71,2,1,23,28,2,3,40,D,2,4
71,2,2,-100,32,1,3,40,D,2,4
72,2,1,13,12,1,1,20,D,2,4
72,2,2,-100,-11,2,1,20,D,2,4
73,1,1,50,51,1,1,100,D,2,4
73,1,2,100,-100,1,1,100,D,2,4
74,1,1,50,44,1,3,40,D,2,4
74,1,2,90,-62,2,3,40,D,2,4
75,0,1,-100,-100,2,3,0,D,2,4
75,0,2,-100,-100,1,3,0,D,2,4
76,2,1,50,48,2,3,100,D,2,4
76,2,2,-100,100,2,3,100,D,2,4
77,2,1,50,50,2,3,80,D,2,4
77,2,2,-100,100,2,3,80,D,2,4
78,1,1,43,45,2,1,80,D,2,4
78,1,2,90,-10,1,1,80,D,2,4
79,1,1,25,25,1,3,20,D,2,4
79,1,2,50,-50,1,3,20,D,2,4
80,2,1,90,90,1,1,100,D,2,4
80,2,2,-100,100,1,1,100,D,2,4
81,1,1,46,44,2,1,40,D,2,4
81,1,2,100,-49,2,1,40,D,2,4
82,2,1,49,51,1,3,60,D,2,4
82,2,2,-100,20,1,3,60,D,2,4
83,2,1,45,45,1,1,40,D,2,4
83,2,2,-100,51,2,1,40,D,2,4
84,1,1,11,10,2,1,20,D,2,4
84,1,2,18,-88,2,1,20,D,2,4
85,1,1,51,52,2,3,80,D,2,4
85,1,2,100,51,2,3,80,D,2,4
86,0,1,-100,-100,1,1,0,D,2,4
86,0,2,-100,-100,2,1,0,D,2,4
87,1,1,52,55,2,3,100,D,2,4
87,1,2,79,45,1,3,100,D,2,4
88,1,1,0,0,2,3,60,D,2,4
88,1,2,-50,50,2,3,60,D,2,4
89,1,1,34,22,1,1,100,D,2,5
89,1,2,90,45,1,1,100,D,2,5
90,1,1,23,23,2,1,40,D,2,5
90,1,2,70,-10,1,1,40,D,2,5
91,1,1,51,50,1,3,100,D,2,5
91,1,2,100,49,1,3,100,D,2,5
92,2,1,47,46,1,3,20,D,2,5
92,2,2,-100,27,1,3,20,D,2,5
93,2,1,33,45,2,1,40,D,2,5
93,2,2,-100,45,1,1,40,D,2,5
94,1,1,25,24,1,1,80,D,2,5
94,1,2,90,-10,1,1,80,D,2,5
95,2,1,44,45,2,1,60,D,2,5
95,2,2,-100,100,2,1,60,D,2,5
96,1,1,25,26,2,3,80,D,2,5
96,1,2,52,-54,1,3,80,D,2,5
97,1,1,43,47,1,3,20,D,2,5
97,1,2,49,-48,2,3,20,D,2,5
98,2,1,50,50,1,3,40,D,2,5
98,2,2,-100,-52,1,3,40,D,2,5
99,1,1,44,45,2,1,60,D,2,5
99,1,2,81,-50,2,1,60,D,2,5
100,2,1,12,14,1,3,80,D,2,5
100,2,2,-100,50,1,3,80,D,2,5
101,0,1,-100,-100,2,1,0,D,2,5
101,0,2,-100,-100,1,1,0,D,2,5
102,1,1,25,25,2,3,40,D,2,5
102,1,2,51,-50,2,3,40,D,2,5
103,0,1,-100,-100,1,3,0,D,2,5
103,0,2,-100,-100,1,3,0,D,2,5
104,2,1,50,54,2,3,60,D,2,5
104,2,2,-100,100,2,3,60,D,2,5
105,2,1,21,20,1,1,20,D,2,5
105,2,2,-100,90,1,1,20,D,2,5
106,1,1,19,21,1,1,20,D,2,5
106,1,2,91,-100,1,1,20,D,2,5
107,2,1,50,49,1,3,100,D,2,5
107,2,2,-100,100,1,3,100,D,2,5
108,2,1,90,90,2,1,100,D,2,5
108,2,2,-100,100,1,1,100,D,2,5
109,2,1,78,87,1,1,80,D,2,5
109,2,2,-100,100,2,1,80,D,2,5
110,1,1,25,26,2,3,60,D,2,5
110,1,2,50,-100,1,3,60,D,2,5
1,1,1,44,45,1,1,100,H,2,1
1,1,2,100,-100,2,1,100,H,2,1
2,0,1,-100,-100,2,3,0,H,2,1
2,0,2,-100,-100,2,3,0,H,2,1
3,1,1,25,25,2,3,100,H,2,1
3,1,2,75,43,1,3,100,H,2,1
4,1,1,50,51,1,3,60,H,2,1
4,1,2,52,24,2,3,60,H,2,1
5,0,1,-100,-100,1,1,0,H,2,1
5,0,2,-100,-100,2,1,0,H,2,1
6,2,1,45,45,1,1,40,H,2,1
6,2,2,-100,90,1,1,40,H,2,1
7,1,1,45,45,1,1,40,H,2,1
7,1,2,25,25,1,1,40,H,2,1
8,2,1,25,25,2,3,80,H,2,1
8,2,2,-100,100,2,3,80,H,2,1
9,2,1,-23,-25,1,3,20,H,2,1
9,2,2,-100,-51,1,3,20,H,2,1
10,2,1,48,25,2,1,60,H,2,1
10,2,2,-100,90,1,1,60,H,2,1
11,2,1,-46,-46,1,1,20,H,2,1
11,2,2,-100,-90,1,1,20,H,2,1
12,1,1,25,25,2,3,80,H,2,1
12,1,2,75,-25,2,3,80,H,2,1
13,1,1,17,16,1,3,20,H,2,1
13,1,2,0,23,1,3,20,H,2,1
14,2,1,50,51,1,3,100,H,2,1
14,2,2,-100,-50,2,3,100,H,2,1
15,2,1,23,26,1,3,40,H,2,1
15,2,2,-100,-51,1,3,40,H,2,1
16,2,1,46,48,2,1,80,H,2,1
16,2,2,-100,90,1,1,80,H,2,1
17,2,1,-50,-48,1,1,100,H,2,1
17,2,2,-100,100,2,1,100,H,2,1
18,1,1,10,13,2,1,20,H,2,1
18,1,2,-100,87,2,1,20,H,2,1
19,2,1,25,25,2,3,60,H,2,1
19,2,2,-100,51,1,3,60,H,2,1
20,1,1,21,39,1,1,80,H,2,1
20,1,2,-50,-61,2,1,80,H,2,1
21,1,1,25,25,1,3,40,H,2,1
21,1,2,50,48,1,3,40,H,2,1
22,1,1,21,20,2,1,60,H,2,1
22,1,2,100,-54,1,1,60,H,2,1
23,2,1,45,45,2,1,40,H,2,2
23,2,2,-100,90,1,1,40,H,2,2
24,1,1,46,45,1,1,80,H,2,2
24,1,2,93,-10,1,1,80,H,2,2
25,2,1,30,27,1,3,60,H,2,2
25,2,2,-100,50,1,3,60,H,2,2
26,1,1,26,25,2,3,60,H,2,2
26,1,2,48,-56,2,3,60,H,2,2
27,1,1,89,89,2,3,80,H,2,2
27,1,2,91,-56,1,3,80,H,2,2
28,2,1,-16,-10,2,1,20,H,2,2
28,2,2,-100,90,1,1,20,H,2,2
29,2,1,22,25,1,3,20,H,2,2
29,2,2,-100,51,2,3,20,H,2,2
30,2,1,51,55,1,3,100,H,2,2
30,2,2,-100,100,2,3,100,H,2,2
31,2,1,20,19,1,3,40,H,2,2
31,2,2,-100,50,2,3,40,H,2,2
32,1,1,26,23,1,1,20,H,2,2
32,1,2,-11,-83,2,1,20,H,2,2
33,1,1,45,45,2,1,40,H,2,2
33,1,2,91,-14,1,1,40,H,2,2
34,2,1,45,50,1,1,60,H,2,2
34,2,2,-100,90,1,1,60,H,2,2
35,1,1,50,49,2,3,100,H,2,2
35,1,2,100,48,1,3,100,H,2,2
36,2,1,90,88,1,1,80,H,2,2
36,2,2,-100,-60,1,1,80,H,2,2
37,0,1,-100,-100,1,1,0,H,2,2
37,0,2,-100,-100,2,1,0,H,2,2
38,2,1,25,25,1,1,100,H,2,2
38,2,2,0,0,2,1,100,H,2,2
39,1,1,0,85,2,1,60,H,2,2
39,1,2,88,-100,1,1,60,H,2,2
40,2,1,25,29,2,3,80,H,2,2
40,2,2,47,49,1,3,80,H,2,2
41,0,1,0,0,1,3,0,H,2,2
41,0,2,-100,100,2,3,0,H,2,2
42,1,1,21,25,2,3,20,H,2,2
42,1,2,0,0,1,3,20,H,2,2
43,1,1,24,32,2,3,40,H,2,2
43,1,2,54,-49,2,3,40,H,2,2
44,1,1,85,92,1,1,100,H,2,2
44,1,2,100,-10,2,1,100,H,2,2
45,2,1,21,26,1,1,60,H,2,3
45,2,2,-100,85,1,1,60,H,2,3
46,1,1,27,24,2,3,80,H,2,3
46,1,2,52,54,1,3,80,H,2,3
47,1,1,45,45,1,1,60,H,2,3
47,1,2,92,0,2,1,60,H,2,3
48,1,1,23,26,1,3,20,H,2,3
48,1,2,45,-53,1,3,20,H,2,3
49,1,1,45,45,1,1,40,H,2,3
49,1,2,44,46,1,1,40,H,2,3
50,0,1,-100,-100,1,3,0,H,2,3
50,0,2,-100,-100,1,3,0,H,2,3
51,1,1,29,26,2,3,40,H,2,3
51,1,2,52,23,1,3,40,H,2,3
52,1,1,47,90,2,1,100,H,2,3
52,1,2,100,22,2,1,100,H,2,3
53,2,1,25,24,1,1,80,H,2,3
53,2,2,-100,-90,2,1,80,H,2,3
54,2,1,50,53,2,3,80,H,2,3
54,2,2,-100,50,2,3,80,H,2,3
55,2,1,50,48,1,3,100,H,2,3
55,2,2,-100,0,1,3,100,H,2,3
56,1,1,-21,-3,1,1,20,H,2,3
56,1,2,91,0,1,1,20,H,2,3
57,2,1,25,21,2,3,20,H,2,3
57,2,2,-100,75,2,3,20,H,2,3
58,2,1,90,92,1,1,40,H,2,3
58,2,2,-100,93,1,1,40,H,2,3
59,2,1,26,25,2,3,40,H,2,3
59,2,2,-100,49,2,3,40,H,2,3
60,0,1,-100,-100,2,1,0,H,2,3
60,0,2,-100,-10,1,1,0,H,2,3
61,2,1,-16,-25,2,1,20,H,2,3
61,2,2,-100,13,1,1,20,H,2,3
62,2,1,0,-100,2,1,100,H,2,3
62,2,2,-100,100,1,1,100,H,2,3
63,1,1,46,44,1,1,80,H,2,3
63,1,2,45,46,2,1,80,H,2,3
64,2,1,15,15,1,3,60,H,2,3
64,2,2,-100,50,2,3,60,H,2,3
65,1,1,25,25,2,3,60,H,2,3
65,1,2,23,31,1,3,60,H,2,3
66,1,1,29,25,2,3,100,H,2,3
66,1,2,55,-26,2,3,100,H,2,3
67,2,1,20,18,2,1,20,H,2,4
67,2,2,-100,-79,2,1,20,H,2,4
68,2,1,-30,-30,1,3,20,H,2,4
68,2,2,-100,-16,1,3,20,H,2,4
69,1,1,45,46,1,1,60,H,2,4
69,1,2,95,41,2,1,60,H,2,4
70,1,1,-13,-15,1,1,20,H,2,4
70,1,2,-18,-83,2,1,20,H,2,4
71,2,1,41,46,2,1,100,H,2,4
71,2,2,-100,13,2,1,100,H,2,4
72,2,1,27,26,1,3,60,H,2,4
72,2,2,-100,54,1,3,60,H,2,4
73,2,1,44,41,2,1,60,H,2,4
73,2,2,-100,-47,1,1,60,H,2,4
74,1,1,23,19,2,3,40,H,2,4
74,1,2,50,-23,1,3,40,H,2,4
75,2,1,89,86,2,3,80,H,2,4
75,2,2,-100,46,2,3,80,H,2,4
76,0,1,-100,-100,2,1,0,H,2,4
76,0,2,-100,-100,1,1,0,H,2,4
77,2,1,29,31,2,3,40,H,2,4
77,2,2,-100,50,1,3,40,H,2,4
78,1,1,48,47,1,3,80,H,2,4
78,1,2,43,53,2,3,80,H,2,4
79,2,1,46,45,1,3,100,H,2,4
79,2,2,-100,79,2,3,100,H,2,4
80,1,1,22,26,1,3,20,H,2,4
80,1,2,75,-74,2,3,20,H,2,4
81,2,1,25,25,1,1,80,H,2,4
81,2,2,-100,100,1,1,80,H,2,4
82,2,1,11,5,2,1,40,H,2,4
82,2,2,-100,-100,1,1,40,H,2,4
83,0,1,-100,-100,2,3,0,H,2,4
83,0,2,-100,-100,2,3,0,H,2,4
84,1,1,44,43,2,1,80,H,2,4
84,1,2,45,48,1,1,80,H,2,4
85,1,1,43,46,2,1,40,H,2,4
85,1,2,37,80,1,1,40,H,2,4
86,1,1,28,28,2,3,60,H,2,4
86,1,2,50,21,2,3,60,H,2,4
87,1,1,50,45,2,3,100,H,2,4
87,1,2,52,25,1,3,100,H,2,4
88,1,1,89,85,2,1,100,H,2,4
88,1,2,100,38,2,1,100,H,2,4
89,2,1,45,45,1,1,60,H,2,5
89,2,2,-100,91,2,1,60,H,2,5
90,1,1,26,25,2,3,60,H,2,5
90,1,2,51,28,1,3,60,H,2,5
91,2,1,33,30,1,3,60,H,2,5
91,2,2,-100,57,1,3,60,H,2,5
92,2,1,22,26,2,1,80,H,2,5
92,2,2,-100,90,1,1,80,H,2,5
93,2,1,-50,-52,2,3,20,H,2,5
93,2,2,-54,-55,2,3,20,H,2,5
94,2,1,-13,-14,2,1,20,H,2,5
94,2,2,-100,86,2,1,20,H,2,5
95,1,1,-12,-11,1,1,20,H,2,5
95,1,2,16,-14,1,1,20,H,2,5
96,2,1,45,50,1,3,80,H,2,5
96,2,2,-100,100,1,3,80,H,2,5
97,1,1,48,51,2,1,80,H,2,5
97,1,2,90,47,2,1,80,H,2,5
98,2,1,52,50,1,3,100,H,2,5
98,2,2,-100,49,2,3,100,H,2,5
99,1,1,50,25,2,3,80,H,2,5
99,1,2,48,15,1,3,80,H,2,5
100,2,1,10,10,2,1,40,H,2,5
100,2,2,88,49,1,1,40,H,2,5
101,0,1,-100,-100,1,3,0,H,2,5
101,0,2,-100,-100,2,3,0,H,2,5
102,1,1,25,23,2,3,20,H,2,5
102,1,2,25,25,1,3,20,H,2,5
103,0,1,-100,-100,1,1,0,H,2,5
103,0,2,-100,-100,2,1,0,H,2,5
104,1,1,25,25,1,3,40,H,2,5
104,1,2,15,20,1,3,40,H,2,5
105,2,1,86,90,1,1,100,H,2,5
105,2,2,-100,100,2,1,100,H,2,5
106,2,1,36,27,1,3,40,H,2,5
106,2,2,-100,45,2,3,40,H,2,5
107,1,1,90,88,1,1,40,H,2,5
107,1,2,91,48,2,1,40,H,2,5
108,1,1,53,48,2,3,100,H,2,5
108,1,2,46,52,1,3,100,H,2,5
109,1,1,94,94,2,1,100,H,2,5
109,1,2,94,36,2,1,100,H,2,5
110,1,1,20,22,2,1,60,H,2,5
110,1,2,90,22,2,1,60,H,2,5
1,1,1,25,25,2,3,40,S,2,1
1,1,2,33,-51,1,3,40,S,2,1
2,1,1,25,25,1,3,100,S,2,1
2,1,2,75,-45,1,3,100,S,2,1
3,0,1,-100,-100,2,1,0,S,2,1
3,0,2,-100,-100,1,1,0,S,2,1
4,1,1,27,25,1,3,80,S,2,1
4,1,2,70,21,2,3,80,S,2,1
5,2,1,39,32,2,1,100,S,2,1
5,2,2,-100,79,1,1,100,S,2,1
6,1,1,21,19,1,1,40,S,2,1
6,1,2,20,15,2,1,40,S,2,1
7,2,1,20,20,1,3,20,S,2,1
7,2,2,-100,40,2,3,20,S,2,1
8,1,1,11,10,2,1,60,S,2,1
8,1,2,70,10,2,1,60,S,2,1
9,2,1,18,25,1,1,80,S,2,1
9,2,2,-100,90,2,1,80,S,2,1
10,2,1,26,24,2,3,60,S,2,1
10,2,2,-100,50,1,3,60,S,2,1
11,1,1,21,20,2,1,80,S,2,1
11,1,2,70,25,2,1,80,S,2,1
12,2,1,25,26,2,3,80,S,2,1
12,2,2,-100,50,1,3,80,S,2,1
13,2,1,25,25,1,3,100,S,2,1
13,2,2,-100,-100,2,3,100,S,2,1
14,1,1,11,11,1,3,20,S,2,1
14,1,2,15,-13,2,3,20,S,2,1
15,1,1,16,16,1,3,60,S,2,1
15,1,2,51,-21,1,3,60,S,2,1
16,0,1,-100,-100,1,3,0,S,2,1
16,0,2,-100,-100,2,3,0,S,2,1
17,1,1,25,24,1,1,100,S,2,1
17,1,2,89,-15,2,1,100,S,2,1
18,2,1,21,13,2,3,40,S,2,1
18,2,2,-100,23,1,3,40,S,2,1
19,1,1,10,10,1,1,20,S,2,1
19,1,2,10,-11,2,1,20,S,2,1
20,2,1,35,24,2,1,60,S,2,1
20,2,2,-100,36,1,1,60,S,2,1
21,2,1,35,27,1,1,40,S,2,1
21,2,2,-100,50,2,1,40,S,2,1
22,2,1,15,15,2,1,20,S,2,1
22,2,2,-100,11,2,1,20,S,2,1
23,0,1,-100,-100,2,3,0,S,2,2
23,0,2,-100,-100,2,3,0,S,2,2
24,1,1,24,24,2,3,100,S,2,2
24,1,2,76,26,2,3,100,S,2,2
25,2,1,25,24,2,3,100,S,2,2
25,2,2,0,0,1,3,100,S,2,2
26,2,1,21,24,1,3,80,S,2,2
26,2,2,27,-100,2,3,80,S,2,2
27,2,1,30,30,2,1,100,S,2,2
27,2,2,-100,80,2,1,100,S,2,2
28,1,1,25,23,2,3,60,S,2,2
28,1,2,28,48,2,3,60,S,2,2
29,2,1,16,18,2,3,40,S,2,2
29,2,2,-100,30,1,3,40,S,2,2
30,2,1,24,25,1,1,40,S,2,2
30,2,2,-100,86,1,1,40,S,2,2
31,2,1,19,22,1,3,20,S,2,2
31,2,2,-100,20,2,3,20,S,2,2
32,2,1,24,24,1,1,80,S,2,2
32,2,2,-100,84,2,1,80,S,2,2
33,2,1,21,25,1,3,60,S,2,2
33,2,2,-100,52,1,3,60,S,2,2
34,1,1,20,11,2,3,20,S,2,2
34,1,2,47,50,1,3,20,S,2,2
35,1,1,25,25,1,1,80,S,2,2
35,1,2,83,28,1,1,80,S,2,2
36,1,1,24,25,1,3,40,S,2,2
36,1,2,71,-26,1,3,40,S,2,2
37,2,1,15,11,2,1,20,S,2,2
37,2,2,-100,-17,2,1,20,S,2,2
38,1,1,20,18,1,1,60,S,2,2
38,1,2,79,-31,2,1,60,S,2,2
39,1,1,16,24,1,1,40,S,2,2
39,1,2,58,-22,2,1,40,S,2,2
40,1,1,14,18,2,1,20,S,2,2
40,1,2,-21,-30,1,1,20,S,2,2
41,1,1,31,34,1,3,80,S,2,2
41,1,2,80,-33,2,3,80,S,2,2
42,2,1,20,26,1,1,60,S,2,2
42,2,2,-100,50,1,1,60,S,2,2
43,0,1,-100,-100,2,1,0,S,2,2
43,0,2,-100,-100,2,1,0,S,2,2
44,1,1,30,34,1,1,100,S,2,2
44,1,2,82,21,2,1,100,S,2,2
45,1,1,29,27,1,3,40,S,2,3
45,1,2,72,-17,1,3,40,S,2,3
46,2,1,20,20,2,1,20,S,2,3
46,2,2,-100,76,2,1,20,S,2,3
47,1,1,12,14,1,3,20,S,2,3
47,1,2,46,-42,1,3,20,S,2,3
48,2,1,26,24,2,1,60,S,2,3
48,2,2,-100,76,1,1,60,S,2,3
49,0,1,-100,-100,2,1,0,S,2,3
49,0,2,-100,-100,1,1,0,S,2,3
50,1,1,13,11,1,1,20,S,2,3
50,1,2,32,-24,2,1,20,S,2,3
51,1,1,27,25,1,3,60,S,2,3
51,1,2,-15,73,2,3,60,S,2,3
52,1,1,24,26,1,1,60,S,2,3
52,1,2,58,18,2,1,60,S,2,3
53,1,1,19,19,1,3,80,S,2,3
53,1,2,73,18,1,3,80,S,2,3
54,2,1,27,28,1,3,60,S,2,3
54,2,2,-100,64,1,3,60,S,2,3
55,1,1,25,26,2,1,100,S,2,3
55,1,2,74,-24,1,1,100,S,2,3
56,1,1,31,27,1,1,40,S,2,3
56,1,2,15,29,2,1,40,S,2,3
57,1,1,24,29,2,3,100,S,2,3
57,1,2,75,-24,2,3,100,S,2,3
58,2,1,21,24,2,1,80,S,2,3
58,2,2,-100,52,2,1,80,S,2,3
59,2,1,25,24,1,3,100,S,2,3
59,2,2,-100,24,1,3,100,S,2,3
60,2,1,20,20,1,3,40,S,2,3
60,2,2,-100,-100,2,3,40,S,2,3
61,2,1,25,25,2,1,100,S,2,3
61,2,2,-100,20,1,1,100,S,2,3
62,2,1,8,10,1,3,20,S,2,3
62,2,2,-100,-15,1,3,20,S,2,3
63,2,1,29,28,1,3,80,S,2,3
63,2,2,-100,35,2,3,80,S,2,3
64,0,1,15,18,2,3,0,S,2,3
64,0,2,-100,18,1,3,0,S,2,3
65,1,1,19,24,2,1,80,S,2,3
